model,model_family,variant,num_keys,num_updates,condition,query_type,condition_label,slot,subset,label_set,C,layer,rel_depth,top1,top1_std,mean_rank,mrr,n_folds,hit_max_iter,n_probe,chance,provenance_tier,source_file,notes
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,28,0.823529,0.9975773801750034,0.00322744513782008,1.0024226198249966,0.9987886900875017,5,False,1238,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,29,0.852941,0.9983805668016194,0.001983392504277896,1.0016194331983805,0.9991902834008097,5,False,1238,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,30,0.882353,0.9991902834008097,0.0016194331983805821,1.0008097165991903,0.9995951417004049,5,False,1238,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,31,0.911765,0.9975708502024292,0.0032388663967611252,1.0024291497975708,0.9987854251012147,5,False,1238,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,32,0.941176,0.9991902834008097,0.0016194331983805821,1.0008097165991903,0.9995951417004049,5,False,1238,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,33,0.970588,0.9991902834008097,0.0016194331983805821,1.0008097165991903,0.9995951417004049,5,False,1238,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,34,1.0,0.9991902834008097,0.0016194331983805821,1.0008097165991903,0.9995951417004049,5,False,1238,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,0,0.0,0.030645161290322583,0.0019753949538574016,22.321774193548386,0.1133428951628527,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,1,0.029412,0.024193548387096774,0.0067472582785006105,25.165322580645164,0.09503002976894441,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,2,0.058824,0.024193548387096774,0.008458135872339931,24.211290322580645,0.09587146348289882,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,3,0.088235,0.020967741935483872,0.0069373590863247,24.67016129032258,0.09358524186964737,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,4,0.117647,0.02258064516129032,0.005469620954133281,24.942741935483873,0.09287028820300439,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,5,0.147059,0.0217741935483871,0.0032258064516129032,24.916129032258063,0.09159669503154469,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,6,0.176471,0.02096774193548387,0.005926184861572205,24.88709677419355,0.09140683460460017,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,7,0.205882,0.02661290322580645,0.00655164387470642,23.612903225806452,0.10312518763195015,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,8,0.235294,0.025000000000000005,0.010637827385703968,23.846774193548384,0.10098837417365794,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,9,0.264706,0.02661290322580645,0.01069878964630774,23.74274193548387,0.1037200931655751,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,10,0.294118,0.02096774193548387,0.00933535234095986,23.884677419354837,0.09983038927673044,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,11,0.323529,0.02741935483870968,0.0069373590863247,23.984677419354842,0.10253232591031472,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,12,0.352941,0.024193548387096774,0.01373337610155355,24.06048387096774,0.10285480959564963,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,13,0.382353,0.031451612903225803,0.010007801327411983,22.386290322580642,0.11767389081770294,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,14,0.411765,0.03790322580645161,0.012388944754626787,21.787903225806453,0.12378598569636726,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,15,0.441176,0.04838709677419355,0.019588641615308256,20.374193548387098,0.13676034722441158,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,16,0.470588,0.06451612903225806,0.01325135219770563,18.663709677419355,0.16323798491393782,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,17,0.5,0.07338709677419356,0.01965493162411926,18.279032258064515,0.17531529738373747,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,18,0.529412,0.8612903225806452,0.019186092344145658,1.6225806451612903,0.9056075370929435,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,19,0.558824,0.8362903225806452,0.015844260245474584,1.7758064516129033,0.8894338687220185,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,20,0.588235,0.8241935483870968,0.019015848584760672,1.9016129032258065,0.8802055101311236,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,21,0.617647,0.8008064516129032,0.027061228605745995,2.059677419354839,0.8607440570019994,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,22,0.647059,0.8846774193548386,0.022026613360883306,1.496774193548387,0.9213234395886136,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,23,0.676471,0.9056451612903226,0.02345651543911128,1.3693548387096774,0.9370433038790423,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,24,0.705882,0.9983870967741936,0.0019753949538574,1.0016129032258063,0.9991935483870968,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,25,0.735294,0.9983870967741936,0.0019753949538574,1.0016129032258063,0.9991935483870968,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,26,0.764706,0.9983870967741936,0.0019753949538574,1.0016129032258063,0.9991935483870968,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,27,0.794118,0.9991935483870968,0.00161290322580645,1.0008064516129032,0.9995967741935484,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,28,0.823529,0.9991935483870968,0.00161290322580645,1.0008064516129032,0.9995967741935484,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,29,0.852941,0.9991935483870968,0.00161290322580645,1.0008064516129032,0.9995967741935484,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,30,0.882353,0.9991935483870968,0.00161290322580645,1.0008064516129032,0.9995967741935484,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,31,0.911765,0.9991935483870968,0.00161290322580645,1.0008064516129032,0.9995967741935484,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,32,0.941176,0.9991935483870968,0.00161290322580645,1.0008064516129032,0.9995967741935484,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,33,0.970588,0.9991935483870968,0.00161290322580645,1.0008064516129032,0.9995967741935484,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,34,1.0,0.9991935483870968,0.00161290322580645,1.0008064516129032,0.9995967741935484,5,False,1240,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,0,0.0,0.03383382053326247,0.0018633999165527523,21.417251306581626,0.12044240689068646,5,False,1064,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,1,0.029412,0.025387545398175216,0.009247125891815621,24.860833554787845,0.09662241805097813,5,False,1064,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,2,0.058824,0.022548498538400213,0.008063431003013495,24.10550535919922,0.09927530861035587,5,False,1064,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,3,0.088235,0.030999202763752325,0.009175557213074788,24.238125608999912,0.10376955864261288,5,False,1064,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,4,0.117647,0.026295508902471433,0.012449128837217186,24.480272831960313,0.09930626316686983,5,False,1064,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,5,0.147059,0.0319337408096377,0.011635145099081846,24.52134821507662,0.10570204844776701,5,False,1064,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,6,0.176471,0.030999202763752325,0.015008542081549312,24.83546372575073,0.10095559246418995,5,False,1064,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,7,0.205882,0.023487465674550446,0.005917562953189671,24.8464965896005,0.09975466777415984,5,False,1064,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,8,0.235294,0.02724333421915139,0.010853281227376228,24.53799716538223,0.10001181488729853,5,False,1064,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,9,0.264706,0.0206971388076889,0.011421485980568125,24.06318097262822,0.1008554443935182,5,False,1064,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,10,0.294118,0.022548498538400213,0.008063431003013495,24.096323855080165,0.10140015507830255,5,False,1064,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,11,0.323529,0.024430861900965543,0.009092722754406915,24.230715740986803,0.10346574476047443,5,False,1064,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,12,0.352941,0.02443086190096554,0.003484948273202254,24.471600673221722,0.1035369043113646,5,False,1064,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,13,0.382353,0.03664186376118345,0.009071698101028784,23.09792275666578,0.1213746088686849,5,False,1064,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,14,0.411765,0.04697936043936575,0.012909135016906395,21.11549295774648,0.1380888197012561,5,False,1064,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,15,0.441176,0.04227123748782,0.012910645420108963,21.472349189476482,0.1299787643640607,5,False,1064,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,16,0.470588,0.04227566657808486,0.011072601646927088,21.51644078306316,0.13175036946279928,5,False,1064,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
