theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,4,8,IVQ,ordinal,4,0.13333333333333333,,,,,150,20,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.50 -> step 4 of 8
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,4,8,IVQ,ordinal,6,0.08,,,,,150,12,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.75 -> step 6 of 8
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,4,10,FVQ,semantic,first,0.8266666666666667,,,,,150,124,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax)
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,4,10,CVQ,semantic,last,0.18666666666666668,,,,,150,28,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax)
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,4,10,IVQ,ordinal,2,0.3933333333333333,,,,,150,59,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.25 -> step 2 of 10
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,4,10,IVQ,ordinal,5,0.04666666666666667,,,,,150,7,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.50 -> step 5 of 10
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,4,10,IVQ,ordinal,8,0.04666666666666667,,,,,150,7,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.75 -> step 8 of 10
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,4,12,FVQ,semantic,first,0.7333333333333333,,,,,150,110,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax)
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,4,12,CVQ,semantic,last,0.11333333333333333,,,,,150,17,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax)
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,4,12,IVQ,ordinal,3,0.18,,,,,150,27,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.25 -> step 3 of 12
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,4,12,IVQ,ordinal,6,0.07333333333333333,,,,,150,11,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.50 -> step 6 of 12
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,4,12,IVQ,ordinal,9,0.013333333333333334,,,,,150,2,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.75 -> step 9 of 12
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,4,FVQ,semantic,first,0.78,,,,,150,117,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax)
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,4,CVQ,semantic,last,0.32666666666666666,,,,,150,49,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax)
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,4,IVQ,ordinal,2,0.29333333333333333,,,,,150,44,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.25 -> step 2 of 4
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,4,IVQ,ordinal,2,0.35333333333333333,,,,,150,53,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.50 -> step 2 of 4
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,4,IVQ,ordinal,3,0.24,,,,,150,36,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.75 -> step 3 of 4
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,6,FVQ,semantic,first,0.7866666666666666,,,,,150,118,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax)
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,6,CVQ,semantic,last,0.14666666666666667,,,,,150,22,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax)
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,6,IVQ,ordinal,2,0.26666666666666666,,,,,150,40,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.25 -> step 2 of 6
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,6,IVQ,ordinal,3,0.2,,,,,150,30,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.50 -> step 3 of 6
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,6,IVQ,ordinal,4,0.12666666666666668,,,,,150,19,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.75 -> step 4 of 6
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,8,FVQ,semantic,first,0.7133333333333334,,,,,150,107,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax)
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,8,CVQ,semantic,last,0.15333333333333332,,,,,150,23,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax)
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,8,IVQ,ordinal,2,0.36,,,,,150,54,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.25 -> step 2 of 8
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,8,IVQ,ordinal,4,0.13333333333333333,,,,,150,20,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.50 -> step 4 of 8
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,8,IVQ,ordinal,6,0.06,,,,,150,9,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.75 -> step 6 of 8
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,10,FVQ,semantic,first,0.6533333333333333,,,,,150,98,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax)
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,10,CVQ,semantic,last,0.16666666666666666,,,,,150,25,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax)
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,10,IVQ,ordinal,2,0.32666666666666666,,,,,150,49,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.25 -> step 2 of 10
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,10,IVQ,ordinal,5,0.1,,,,,150,15,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.50 -> step 5 of 10
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,10,IVQ,ordinal,8,0.07333333333333333,,,,,150,11,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.75 -> step 8 of 10
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,12,FVQ,semantic,first,0.6533333333333333,,,,,150,98,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax)
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,12,CVQ,semantic,last,0.15333333333333332,,,,,150,23,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax)
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,12,IVQ,ordinal,3,0.14666666666666667,,,,,150,22,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.25 -> step 3 of 12
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,12,IVQ,ordinal,6,0.08666666666666667,,,,,150,13,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.50 -> step 6 of 12
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,6,12,IVQ,ordinal,9,0.04,,,,,150,6,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.75 -> step 9 of 12
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,8,4,FVQ,semantic,first,0.7333333333333333,,,,,150,110,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax)
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,8,4,CVQ,semantic,last,0.3,,,,,150,45,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax)
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,8,4,IVQ,ordinal,2,0.3333333333333333,,,,,150,50,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.25 -> step 2 of 4
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,8,4,IVQ,ordinal,2,0.28,,,,,150,42,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.50 -> step 2 of 4
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,8,4,IVQ,ordinal,3,0.15333333333333332,,,,,150,23,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.75 -> step 3 of 4
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,8,6,FVQ,semantic,first,0.6733333333333333,,,,,150,101,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax)
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,8,6,CVQ,semantic,last,0.19333333333333333,,,,,150,29,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax)
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,8,6,IVQ,ordinal,2,0.2866666666666667,,,,,150,43,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.25 -> step 2 of 6
05_mechanistic,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,8,6,IVQ,ordinal,3,0.18666666666666668,,,,,150,28,,,,,,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,Entropy-Lens run; correctness scored free from the logit-lens forward pass (single-token argmax); relative depth 0.50 -> step 3 of 6
