theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,30,CVQ,semantic,last,0.04,,0.01,0.09,,100,,13,0.046,"{""correct"": 4, ""garbage"": 13, ""intermediate_intrusion"": 62, ""primacy_intrusion"": 21}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,30,FVQ,semantic,first,0.84,,0.76,0.91,,100,,11,0.9438,"{""correct"": 84, ""garbage"": 11, ""intermediate_intrusion"": 5}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,50,CVQ,semantic,last,0.01,,0.0,0.03,,100,,31,0.0145,"{""correct"": 1, ""garbage"": 31, ""intermediate_intrusion"": 33, ""primacy_intrusion"": 35}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,50,FVQ,semantic,first,0.67,,0.58,0.76,,100,,26,0.9054,"{""correct"": 67, ""garbage"": 26, ""intermediate_intrusion"": 7}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,75,CVQ,semantic,last,0.0,,0.0,0.0,,100,,28,0.0,"{""garbage"": 28, ""intermediate_intrusion"": 51, ""primacy_intrusion"": 21}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,75,FVQ,semantic,first,0.64,,0.54,0.73,,100,,28,0.8889,"{""correct"": 64, ""garbage"": 28, ""intermediate_intrusion"": 8}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,100,CVQ,semantic,last,0.0,,0.0,0.0,,100,,31,0.0,"{""garbage"": 31, ""intermediate_intrusion"": 51, ""primacy_intrusion"": 18}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,100,FVQ,semantic,first,0.64,,0.55,0.73,,100,,25,0.8533,"{""correct"": 64, ""garbage"": 25, ""intermediate_intrusion"": 11}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,5,CVQ,semantic,last,0.06,,0.02,0.11,,100,,1,0.0606,"{""correct"": 6, ""garbage"": 1, ""intermediate_intrusion"": 74, ""primacy_intrusion"": 19}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,5,FVQ,semantic,first,0.62,,0.53,0.7102,,100,,7,0.6667,"{""correct"": 62, ""garbage"": 7, ""intermediate_intrusion"": 31}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,7,CVQ,semantic,last,0.05,,0.01,0.1,,100,,4,0.0521,"{""correct"": 5, ""garbage"": 4, ""intermediate_intrusion"": 85, ""primacy_intrusion"": 6}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,7,FVQ,semantic,first,0.65,,0.55,0.74,,100,,5,0.6842,"{""correct"": 65, ""garbage"": 5, ""intermediate_intrusion"": 30}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,10,CVQ,semantic,last,0.06,,0.02,0.1,,100,,2,0.0612,"{""correct"": 6, ""garbage"": 2, ""intermediate_intrusion"": 81, ""primacy_intrusion"": 11}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,10,FVQ,semantic,first,0.6,,0.51,0.7,,100,,12,0.6818,"{""correct"": 60, ""garbage"": 12, ""intermediate_intrusion"": 28}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,15,CVQ,semantic,last,0.01,,0.0,0.03,,100,,14,0.0116,"{""correct"": 1, ""garbage"": 14, ""intermediate_intrusion"": 72, ""primacy_intrusion"": 13}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,15,FVQ,semantic,first,0.73,,0.64,0.82,,100,,11,0.8202,"{""correct"": 73, ""garbage"": 11, ""intermediate_intrusion"": 16}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,20,CVQ,semantic,last,0.02,,0.0,0.05,,100,,6,0.0213,"{""correct"": 2, ""garbage"": 6, ""intermediate_intrusion"": 72, ""primacy_intrusion"": 20}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,20,FVQ,semantic,first,0.7,,0.61,0.78,,100,,11,0.7865,"{""correct"": 70, ""garbage"": 11, ""intermediate_intrusion"": 19}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,30,CVQ,semantic,last,0.02,,0.0,0.05,,100,,19,0.0247,"{""correct"": 2, ""garbage"": 19, ""intermediate_intrusion"": 58, ""primacy_intrusion"": 21}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,30,FVQ,semantic,first,0.69,,0.6,0.78,,100,,13,0.7931,"{""correct"": 69, ""garbage"": 13, ""intermediate_intrusion"": 18}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,50,CVQ,semantic,last,0.0,,0.0,0.0,,100,,18,0.0,"{""garbage"": 18, ""intermediate_intrusion"": 61, ""primacy_intrusion"": 21}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,50,FVQ,semantic,first,0.55,,0.45,0.65,,100,,31,0.7971,"{""correct"": 55, ""garbage"": 31, ""intermediate_intrusion"": 14}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,75,CVQ,semantic,last,0.01,,0.0,0.03,,100,,27,0.0137,"{""correct"": 1, ""garbage"": 27, ""intermediate_intrusion"": 58, ""primacy_intrusion"": 14}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,75,FVQ,semantic,first,0.56,,0.46,0.65,,100,,20,0.7,"{""correct"": 56, ""garbage"": 20, ""intermediate_intrusion"": 23, ""recency_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,5,CVQ,semantic,last,0.03,,0.0,0.07,,100,,3,0.0309,"{""correct"": 3, ""garbage"": 3, ""intermediate_intrusion"": 86, ""primacy_intrusion"": 8}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,5,FVQ,semantic,first,0.64,,0.55,0.73,,100,,2,0.6531,"{""correct"": 64, ""garbage"": 2, ""intermediate_intrusion"": 32, ""recency_intrusion"": 2}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,7,CVQ,semantic,last,0.05,,0.01,0.1,,100,,4,0.0521,"{""correct"": 5, ""garbage"": 4, ""intermediate_intrusion"": 75, ""primacy_intrusion"": 16}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,7,FVQ,semantic,first,0.51,,0.41,0.61,,100,,4,0.5312,"{""correct"": 51, ""garbage"": 4, ""intermediate_intrusion"": 45}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,10,CVQ,semantic,last,0.02,,0.0,0.05,,100,,7,0.0215,"{""correct"": 2, ""garbage"": 7, ""intermediate_intrusion"": 82, ""primacy_intrusion"": 9}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,10,FVQ,semantic,first,0.56,,0.46,0.66,,100,,9,0.6154,"{""correct"": 56, ""garbage"": 9, ""intermediate_intrusion"": 34, ""recency_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,15,CVQ,semantic,last,0.07,,0.02,0.12,,100,,10,0.0778,"{""correct"": 7, ""garbage"": 10, ""intermediate_intrusion"": 67, ""primacy_intrusion"": 16}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,15,FVQ,semantic,first,0.61,,0.51,0.7,,100,,9,0.6703,"{""correct"": 61, ""garbage"": 9, ""intermediate_intrusion"": 30}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,20,CVQ,semantic,last,0.02,,0.0,0.05,,100,,24,0.0263,"{""correct"": 2, ""garbage"": 24, ""intermediate_intrusion"": 58, ""primacy_intrusion"": 16}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,20,FVQ,semantic,first,0.51,,0.41,0.61,,100,,33,0.7612,"{""correct"": 51, ""garbage"": 33, ""intermediate_intrusion"": 16}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,30,CVQ,semantic,last,0.01,,0.0,0.03,,100,,14,0.0116,"{""correct"": 1, ""garbage"": 14, ""intermediate_intrusion"": 76, ""primacy_intrusion"": 9}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,30,FVQ,semantic,first,0.47,,0.37,0.56,,100,,27,0.6438,"{""correct"": 47, ""garbage"": 27, ""intermediate_intrusion"": 26}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,50,CVQ,semantic,last,0.0,,0.0,0.0,,100,,14,0.0,"{""garbage"": 14, ""intermediate_intrusion"": 71, ""primacy_intrusion"": 15}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,50,FVQ,semantic,first,0.39,,0.29,0.49,,100,,22,0.5,"{""correct"": 39, ""garbage"": 22, ""intermediate_intrusion"": 39}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,75,CVQ,semantic,last,0.0,,0.0,0.0,,100,,15,0.0,"{""garbage"": 15, ""intermediate_intrusion"": 67, ""primacy_intrusion"": 18}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,75,FVQ,semantic,first,0.48,,0.38,0.58,,100,,19,0.5926,"{""correct"": 48, ""garbage"": 19, ""intermediate_intrusion"": 33}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,5,CVQ,semantic,last,0.08,,0.03,0.14,,100,,2,0.0816,"{""correct"": 8, ""garbage"": 2, ""intermediate_intrusion"": 77, ""primacy_intrusion"": 13}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,5,FVQ,semantic,first,0.62,,0.53,0.72,,100,,3,0.6392,"{""correct"": 62, ""garbage"": 3, ""intermediate_intrusion"": 34, ""recency_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,7,CVQ,semantic,last,0.04,,0.01,0.08,,100,,2,0.0408,"{""correct"": 4, ""garbage"": 2, ""intermediate_intrusion"": 82, ""primacy_intrusion"": 12}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,7,FVQ,semantic,first,0.55,,0.45,0.65,,100,,3,0.567,"{""correct"": 55, ""garbage"": 3, ""intermediate_intrusion"": 41, ""recency_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,10,CVQ,semantic,last,0.09,,0.04,0.1402,,100,,6,0.0957,"{""correct"": 9, ""garbage"": 6, ""intermediate_intrusion"": 72, ""primacy_intrusion"": 13}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,10,FVQ,semantic,first,0.54,,0.44,0.63,,100,,10,0.6,"{""correct"": 54, ""garbage"": 10, ""intermediate_intrusion"": 36}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,15,CVQ,semantic,last,0.0,,0.0,0.0,,100,,13,0.0,"{""garbage"": 13, ""intermediate_intrusion"": 71, ""primacy_intrusion"": 16}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,15,FVQ,semantic,first,0.56,,0.46,0.66,,100,,20,0.7,"{""correct"": 56, ""garbage"": 20, ""intermediate_intrusion"": 24}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,20,CVQ,semantic,last,0.0,,0.0,0.0,,100,,13,0.0,"{""garbage"": 13, ""intermediate_intrusion"": 75, ""primacy_intrusion"": 12}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,20,FVQ,semantic,first,0.42,,0.32,0.52,,100,,28,0.5833,"{""correct"": 42, ""garbage"": 28, ""intermediate_intrusion"": 30}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,30,CVQ,semantic,last,0.0,,0.0,0.0,,100,,20,0.0,"{""garbage"": 20, ""intermediate_intrusion"": 72, ""primacy_intrusion"": 8}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,30,FVQ,semantic,first,0.31,,0.22,0.4,,100,,20,0.3875,"{""correct"": 31, ""garbage"": 20, ""intermediate_intrusion"": 49}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,5,CVQ,semantic,last,0.12,,0.06,0.19,,100,,3,0.1237,"{""correct"": 12, ""garbage"": 3, ""intermediate_intrusion"": 66, ""primacy_intrusion"": 19}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,5,FVQ,semantic,first,0.59,,0.49,0.69,,100,,1,0.596,"{""correct"": 59, ""garbage"": 1, ""intermediate_intrusion"": 37, ""recency_intrusion"": 3}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,7,CVQ,semantic,last,0.06,,0.02,0.11,,100,,5,0.0632,"{""correct"": 6, ""garbage"": 5, ""intermediate_intrusion"": 65, ""primacy_intrusion"": 24}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,7,FVQ,semantic,first,0.65,,0.55,0.74,,100,,11,0.7303,"{""correct"": 65, ""garbage"": 11, ""intermediate_intrusion"": 23, ""recency_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,10,CVQ,semantic,last,0.02,,0.0,0.05,,100,,7,0.0215,"{""correct"": 2, ""garbage"": 7, ""intermediate_intrusion"": 69, ""primacy_intrusion"": 22}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,10,FVQ,semantic,first,0.49,,0.4,0.59,,100,,24,0.6447,"{""correct"": 49, ""garbage"": 24, ""intermediate_intrusion"": 27}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,15,CVQ,semantic,last,0.0,,0.0,0.0,,100,,10,0.0,"{""garbage"": 10, ""intermediate_intrusion"": 75, ""primacy_intrusion"": 15}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,15,FVQ,semantic,first,0.45,,0.36,0.55,,100,,23,0.5844,"{""correct"": 45, ""garbage"": 23, ""intermediate_intrusion"": 31, ""recency_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,20,CVQ,semantic,last,0.01,,0.0,0.03,,100,,27,0.0137,"{""correct"": 1, ""garbage"": 27, ""intermediate_intrusion"": 64, ""primacy_intrusion"": 8}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,20,FVQ,semantic,first,0.31,,0.22,0.4,,100,,22,0.3974,"{""correct"": 31, ""garbage"": 22, ""intermediate_intrusion"": 47}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,30,CVQ,semantic,last,0.01,,0.0,0.03,,100,,12,0.0114,"{""correct"": 1, ""garbage"": 12, ""intermediate_intrusion"": 79, ""primacy_intrusion"": 8}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,30,FVQ,semantic,first,0.34,,0.25,0.44,,100,,24,0.4474,"{""correct"": 34, ""garbage"": 24, ""intermediate_intrusion"": 42}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,15,5,CVQ,semantic,last,0.06,,0.02,0.11,,100,,0,0.06,"{""correct"": 6, ""intermediate_intrusion"": 46, ""primacy_intrusion"": 48}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,15,5,FVQ,semantic,first,0.72,,0.63,0.8,,100,,7,0.7742,"{""correct"": 72, ""garbage"": 7, ""intermediate_intrusion"": 19, ""recency_intrusion"": 2}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
