theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,2,30,CVQ,semantic,last,0.41,,0.32,0.51,,100,,5,0.4316,"{""correct"": 41, ""garbage"": 5, ""intermediate_intrusion"": 54}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,2,30,FVQ,semantic,first,0.86,,0.79,0.92,,100,,0,0.86,"{""correct"": 86, ""intermediate_intrusion"": 14}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,2,50,CVQ,semantic,last,0.26,,0.18,0.35,,100,,12,0.2955,"{""correct"": 26, ""garbage"": 12, ""intermediate_intrusion"": 62}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,2,50,FVQ,semantic,first,0.89,,0.83,0.95,,100,,1,0.899,"{""correct"": 89, ""garbage"": 1, ""intermediate_intrusion"": 10}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,2,75,CVQ,semantic,last,0.23,,0.15,0.32,,100,,12,0.2614,"{""correct"": 23, ""garbage"": 12, ""intermediate_intrusion"": 65}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,2,75,FVQ,semantic,first,0.98,,0.95,1.0,,100,,0,0.98,"{""correct"": 98, ""intermediate_intrusion"": 2}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,2,100,CVQ,semantic,last,0.25,,0.17,0.34,,100,,18,0.3049,"{""correct"": 25, ""garbage"": 18, ""intermediate_intrusion"": 57}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,2,100,FVQ,semantic,first,0.95,,0.91,0.99,,100,,0,0.95,"{""correct"": 95, ""intermediate_intrusion"": 5}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,5,CVQ,semantic,last,0.8,,0.72,0.87,,100,,0,0.8,"{""correct"": 80, ""intermediate_intrusion"": 20}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,5,FVQ,semantic,first,0.87,,0.8,0.93,,100,,0,0.87,"{""correct"": 87, ""intermediate_intrusion"": 13}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,7,CVQ,semantic,last,0.65,,0.56,0.74,,100,,0,0.65,"{""correct"": 65, ""intermediate_intrusion"": 35}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,7,FVQ,semantic,first,0.82,,0.74,0.89,,100,,1,0.8283,"{""correct"": 82, ""garbage"": 1, ""intermediate_intrusion"": 17}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,10,CVQ,semantic,last,0.58,,0.48,0.68,,100,,0,0.58,"{""correct"": 58, ""intermediate_intrusion"": 42}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,10,FVQ,semantic,first,0.87,,0.8,0.93,,100,,0,0.87,"{""correct"": 87, ""intermediate_intrusion"": 13}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,15,CVQ,semantic,last,0.41,,0.3198,0.51,,100,,0,0.41,"{""correct"": 41, ""intermediate_intrusion"": 59}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,15,FVQ,semantic,first,0.89,,0.83,0.95,,100,,1,0.899,"{""correct"": 89, ""garbage"": 1, ""intermediate_intrusion"": 10}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,20,CVQ,semantic,last,0.51,,0.41,0.6002,,100,,2,0.5204,"{""correct"": 51, ""garbage"": 2, ""intermediate_intrusion"": 47}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,20,FVQ,semantic,first,0.79,,0.71,0.87,,100,,2,0.8061,"{""correct"": 79, ""garbage"": 2, ""intermediate_intrusion"": 19}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,30,CVQ,semantic,last,0.42,,0.32,0.52,,100,,8,0.4565,"{""correct"": 42, ""garbage"": 8, ""intermediate_intrusion"": 50}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,30,FVQ,semantic,first,0.86,,0.79,0.93,,100,,5,0.9053,"{""correct"": 86, ""garbage"": 5, ""intermediate_intrusion"": 9}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,50,CVQ,semantic,last,0.34,,0.2498,0.43,,100,,9,0.3736,"{""correct"": 34, ""garbage"": 9, ""intermediate_intrusion"": 57}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,50,FVQ,semantic,first,0.84,,0.77,0.91,,100,,3,0.866,"{""correct"": 84, ""garbage"": 3, ""intermediate_intrusion"": 13}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,75,CVQ,semantic,last,0.29,,0.2,0.39,,100,,8,0.3152,"{""correct"": 29, ""garbage"": 8, ""intermediate_intrusion"": 63}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,75,FVQ,semantic,first,0.8,,0.71,0.8702,,100,,7,0.8602,"{""correct"": 80, ""garbage"": 7, ""intermediate_intrusion"": 13}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,100,CVQ,semantic,last,0.35,,0.26,0.4402,,100,,11,0.3933,"{""correct"": 35, ""garbage"": 11, ""intermediate_intrusion"": 54}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,100,FVQ,semantic,first,0.81,,0.73,0.88,,100,,4,0.8438,"{""correct"": 81, ""garbage"": 4, ""intermediate_intrusion"": 15}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,5,CVQ,semantic,last,0.68,,0.58,0.7702,,100,,0,0.68,"{""correct"": 68, ""intermediate_intrusion"": 32}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,5,FVQ,semantic,first,0.79,,0.71,0.87,,100,,2,0.8061,"{""correct"": 79, ""garbage"": 2, ""intermediate_intrusion"": 16, ""recency_intrusion"": 3}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,7,CVQ,semantic,last,0.58,,0.4798,0.68,,100,,1,0.5859,"{""correct"": 58, ""garbage"": 1, ""intermediate_intrusion"": 41}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,7,FVQ,semantic,first,0.84,,0.7698,0.91,,100,,0,0.84,"{""correct"": 84, ""intermediate_intrusion"": 16}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,10,CVQ,semantic,last,0.54,,0.44,0.64,,100,,0,0.54,"{""correct"": 54, ""intermediate_intrusion"": 46}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,10,FVQ,semantic,first,0.87,,0.8,0.93,,100,,0,0.87,"{""correct"": 87, ""intermediate_intrusion"": 13}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,15,CVQ,semantic,last,0.57,,0.48,0.66,,100,,2,0.5816,"{""correct"": 57, ""garbage"": 2, ""intermediate_intrusion"": 41}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,15,FVQ,semantic,first,0.67,,0.58,0.76,,100,,4,0.6979,"{""correct"": 67, ""garbage"": 4, ""intermediate_intrusion"": 26, ""recency_intrusion"": 3}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,20,CVQ,semantic,last,0.53,,0.43,0.63,,100,,4,0.5521,"{""correct"": 53, ""garbage"": 4, ""intermediate_intrusion"": 42, ""primacy_intrusion"": 1}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,20,FVQ,semantic,first,0.68,,0.59,0.77,,100,,1,0.6869,"{""correct"": 68, ""garbage"": 1, ""intermediate_intrusion"": 30, ""recency_intrusion"": 1}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,30,CVQ,semantic,last,0.52,,0.43,0.62,,100,,4,0.5417,"{""correct"": 52, ""garbage"": 4, ""intermediate_intrusion"": 44}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,30,FVQ,semantic,first,0.7,,0.61,0.78,,100,,5,0.7368,"{""correct"": 70, ""garbage"": 5, ""intermediate_intrusion"": 25}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,50,CVQ,semantic,last,0.43,,0.34,0.53,,100,,8,0.4674,"{""correct"": 43, ""garbage"": 8, ""intermediate_intrusion"": 49}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,50,FVQ,semantic,first,0.68,,0.59,0.77,,100,,2,0.6939,"{""correct"": 68, ""garbage"": 2, ""intermediate_intrusion"": 28, ""recency_intrusion"": 2}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,75,CVQ,semantic,last,0.43,,0.33,0.53,,100,,14,0.5,"{""correct"": 43, ""garbage"": 14, ""intermediate_intrusion"": 43}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,75,FVQ,semantic,first,0.69,,0.6,0.78,,100,,4,0.7188,"{""correct"": 69, ""garbage"": 4, ""intermediate_intrusion"": 27}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,100,CVQ,semantic,last,0.48,,0.38,0.58,,100,,3,0.4948,"{""correct"": 48, ""garbage"": 3, ""intermediate_intrusion"": 49}",A,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,100,FVQ,semantic,first,0.5,,0.4,0.59,,100,,5,0.5263,"{""correct"": 50, ""garbage"": 5, ""intermediate_intrusion"": 44, ""recency_intrusion"": 1}",A,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,5,CVQ,semantic,last,0.69,,0.6,0.78,,100,,0,0.69,"{""correct"": 69, ""intermediate_intrusion"": 31}",A,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,5,FVQ,semantic,first,0.69,,0.6,0.78,,100,,1,0.697,"{""correct"": 69, ""garbage"": 1, ""intermediate_intrusion"": 28, ""recency_intrusion"": 2}",A,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,7,CVQ,semantic,last,0.57,,0.48,0.67,,100,,0,0.57,"{""correct"": 57, ""intermediate_intrusion"": 43}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,7,FVQ,semantic,first,0.73,,0.64,0.81,,100,,1,0.7374,"{""correct"": 73, ""garbage"": 1, ""intermediate_intrusion"": 23, ""recency_intrusion"": 3}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,10,CVQ,semantic,last,0.52,,0.42,0.62,,100,,1,0.5253,"{""correct"": 52, ""garbage"": 1, ""intermediate_intrusion"": 47}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,10,FVQ,semantic,first,0.7,,0.61,0.79,,100,,0,0.7,"{""correct"": 70, ""intermediate_intrusion"": 28, ""recency_intrusion"": 2}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,15,CVQ,semantic,last,0.43,,0.3398,0.53,,100,,4,0.4479,"{""correct"": 43, ""garbage"": 4, ""intermediate_intrusion"": 53}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,15,FVQ,semantic,first,0.72,,0.6398,0.81,,100,,0,0.72,"{""correct"": 72, ""intermediate_intrusion"": 26, ""recency_intrusion"": 2}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,20,CVQ,semantic,last,0.52,,0.42,0.62,,100,,1,0.5253,"{""correct"": 52, ""garbage"": 1, ""intermediate_intrusion"": 47}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,20,FVQ,semantic,first,0.66,,0.57,0.75,,100,,6,0.7021,"{""correct"": 66, ""garbage"": 6, ""intermediate_intrusion"": 27, ""recency_intrusion"": 1}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,30,CVQ,semantic,last,0.38,,0.28,0.48,,100,,6,0.4043,"{""correct"": 38, ""garbage"": 6, ""intermediate_intrusion"": 56}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,30,FVQ,semantic,first,0.5,,0.4,0.6,,100,,2,0.5102,"{""correct"": 50, ""garbage"": 2, ""intermediate_intrusion"": 46, ""recency_intrusion"": 2}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,50,CVQ,semantic,last,0.46,,0.36,0.55,,100,,2,0.4694,"{""correct"": 46, ""garbage"": 2, ""intermediate_intrusion"": 52}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,50,FVQ,semantic,first,0.52,,0.42,0.62,,100,,3,0.5361,"{""correct"": 52, ""garbage"": 3, ""intermediate_intrusion"": 43, ""recency_intrusion"": 2}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,75,CVQ,semantic,last,0.51,,0.41,0.61,,100,,6,0.5426,"{""correct"": 51, ""garbage"": 6, ""intermediate_intrusion"": 43}",D,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,75,FVQ,semantic,first,0.44,,0.35,0.54,,100,,4,0.4583,"{""correct"": 44, ""garbage"": 4, ""intermediate_intrusion"": 49, ""recency_intrusion"": 3}",D,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,100,CVQ,semantic,last,0.55,,0.45,0.64,,100,,6,0.5851,"{""correct"": 55, ""garbage"": 6, ""intermediate_intrusion"": 39}",D,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,100,FVQ,semantic,first,0.37,,0.28,0.47,,100,,13,0.4253,"{""correct"": 37, ""garbage"": 13, ""intermediate_intrusion"": 50}",D,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,5,CVQ,semantic,last,0.57,,0.47,0.66,,100,,0,0.57,"{""correct"": 57, ""intermediate_intrusion"": 43}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
01_fvq_cvq,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,5,FVQ,semantic,first,0.76,,0.67,0.84,,100,,0,0.76,"{""correct"": 76, ""intermediate_intrusion"": 19, ""recency_intrusion"": 5}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B-Instruct/stage1_sweep_20260409_000134.json,
