theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,2,30,CVQ,semantic,last,0.2,,0.12,0.28,,100,,6,0.2128,"{""correct"": 20, ""garbage"": 6, ""intermediate_intrusion"": 74}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,2,30,FVQ,semantic,first,0.98,,0.95,1.0,,100,,1,0.9899,"{""correct"": 98, ""garbage"": 1, ""intermediate_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,2,50,CVQ,semantic,last,0.17,,0.1,0.25,,100,,7,0.1828,"{""correct"": 17, ""garbage"": 7, ""intermediate_intrusion"": 75, ""primacy_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,2,50,FVQ,semantic,first,0.98,,0.95,1.0,,100,,1,0.9899,"{""correct"": 98, ""garbage"": 1, ""intermediate_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,2,75,CVQ,semantic,last,0.17,,0.1,0.25,,100,,10,0.1889,"{""correct"": 17, ""garbage"": 10, ""intermediate_intrusion"": 73}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,2,75,FVQ,semantic,first,0.97,,0.93,1.0,,100,,0,0.97,"{""correct"": 97, ""intermediate_intrusion"": 3}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,2,100,CVQ,semantic,last,0.06,,0.02,0.11,,100,,21,0.0759,"{""correct"": 6, ""garbage"": 21, ""intermediate_intrusion"": 72, ""primacy_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,2,100,FVQ,semantic,first,0.98,,0.95,1.0,,100,,2,1.0,"{""correct"": 98, ""garbage"": 2}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,5,CVQ,semantic,last,0.27,,0.1898,0.36,,100,,0,0.27,"{""correct"": 27, ""intermediate_intrusion"": 71, ""primacy_intrusion"": 2}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,5,FVQ,semantic,first,0.95,,0.9,0.99,,100,,1,0.9596,"{""correct"": 95, ""garbage"": 1, ""intermediate_intrusion"": 4}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,7,CVQ,semantic,last,0.34,,0.2498,0.43,,100,,1,0.3434,"{""correct"": 34, ""garbage"": 1, ""intermediate_intrusion"": 65}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,7,FVQ,semantic,first,0.97,,0.93,1.0,,100,,0,0.97,"{""correct"": 97, ""intermediate_intrusion"": 3}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,10,CVQ,semantic,last,0.26,,0.18,0.35,,100,,2,0.2653,"{""correct"": 26, ""garbage"": 2, ""intermediate_intrusion"": 72}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,10,FVQ,semantic,first,0.89,,0.83,0.9402,,100,,2,0.9082,"{""correct"": 89, ""garbage"": 2, ""intermediate_intrusion"": 8, ""recency_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,15,CVQ,semantic,last,0.23,,0.16,0.3102,,100,,1,0.2323,"{""correct"": 23, ""garbage"": 1, ""intermediate_intrusion"": 76}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,15,FVQ,semantic,first,0.92,,0.86,0.97,,100,,2,0.9388,"{""correct"": 92, ""garbage"": 2, ""intermediate_intrusion"": 6}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,20,CVQ,semantic,last,0.22,,0.14,0.31,,100,,3,0.2268,"{""correct"": 22, ""garbage"": 3, ""intermediate_intrusion"": 74, ""primacy_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,20,FVQ,semantic,first,0.96,,0.92,0.99,,100,,1,0.9697,"{""correct"": 96, ""garbage"": 1, ""intermediate_intrusion"": 3}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,30,CVQ,semantic,last,0.18,,0.11,0.25,,100,,7,0.1935,"{""correct"": 18, ""garbage"": 7, ""intermediate_intrusion"": 74, ""primacy_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,30,FVQ,semantic,first,0.95,,0.9,0.99,,100,,0,0.95,"{""correct"": 95, ""intermediate_intrusion"": 5}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,50,CVQ,semantic,last,0.12,,0.06,0.18,,100,,15,0.1412,"{""correct"": 12, ""garbage"": 15, ""intermediate_intrusion"": 73}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,50,FVQ,semantic,first,0.87,,0.8,0.93,,100,,3,0.8969,"{""correct"": 87, ""garbage"": 3, ""intermediate_intrusion"": 10}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,75,CVQ,semantic,last,0.12,,0.06,0.19,,100,,15,0.1412,"{""correct"": 12, ""garbage"": 15, ""intermediate_intrusion"": 73}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,75,FVQ,semantic,first,0.92,,0.86,0.97,,100,,5,0.9684,"{""correct"": 92, ""garbage"": 5, ""intermediate_intrusion"": 3}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,100,CVQ,semantic,last,0.12,,0.06,0.19,,100,,11,0.1348,"{""correct"": 12, ""garbage"": 11, ""intermediate_intrusion"": 76, ""primacy_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,3,100,FVQ,semantic,first,0.84,,0.76,0.91,,100,,5,0.8842,"{""correct"": 84, ""garbage"": 5, ""intermediate_intrusion"": 10, ""recency_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,5,CVQ,semantic,last,0.18,,0.11,0.26,,100,,0,0.18,"{""correct"": 18, ""intermediate_intrusion"": 70, ""primacy_intrusion"": 12}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,5,FVQ,semantic,first,0.98,,0.95,1.0,,100,,0,0.98,"{""correct"": 98, ""intermediate_intrusion"": 2}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,7,CVQ,semantic,last,0.24,,0.16,0.33,,100,,1,0.2424,"{""correct"": 24, ""garbage"": 1, ""intermediate_intrusion"": 72, ""primacy_intrusion"": 3}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,7,FVQ,semantic,first,0.94,,0.89,0.98,,100,,2,0.9592,"{""correct"": 94, ""garbage"": 2, ""intermediate_intrusion"": 4}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,10,CVQ,semantic,last,0.26,,0.18,0.35,,100,,1,0.2626,"{""correct"": 26, ""garbage"": 1, ""intermediate_intrusion"": 69, ""primacy_intrusion"": 4}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,10,FVQ,semantic,first,0.85,,0.77,0.92,,100,,4,0.8854,"{""correct"": 85, ""garbage"": 4, ""intermediate_intrusion"": 11}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,15,CVQ,semantic,last,0.24,,0.16,0.3202,,100,,6,0.2553,"{""correct"": 24, ""garbage"": 6, ""intermediate_intrusion"": 70}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,15,FVQ,semantic,first,0.86,,0.79,0.92,,100,,3,0.8866,"{""correct"": 86, ""garbage"": 3, ""intermediate_intrusion"": 11}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,20,CVQ,semantic,last,0.21,,0.13,0.29,,100,,6,0.2234,"{""correct"": 21, ""garbage"": 6, ""intermediate_intrusion"": 73}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,20,FVQ,semantic,first,0.85,,0.78,0.9102,,100,,2,0.8673,"{""correct"": 85, ""garbage"": 2, ""intermediate_intrusion"": 13}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,30,CVQ,semantic,last,0.21,,0.14,0.29,,100,,2,0.2143,"{""correct"": 21, ""garbage"": 2, ""intermediate_intrusion"": 76, ""primacy_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,30,FVQ,semantic,first,0.85,,0.78,0.92,,100,,1,0.8586,"{""correct"": 85, ""garbage"": 1, ""intermediate_intrusion"": 14}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,50,CVQ,semantic,last,0.11,,0.06,0.17,,100,,10,0.1222,"{""correct"": 11, ""garbage"": 10, ""intermediate_intrusion"": 77, ""primacy_intrusion"": 2}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,50,FVQ,semantic,first,0.77,,0.68,0.85,,100,,5,0.8105,"{""correct"": 77, ""garbage"": 5, ""intermediate_intrusion"": 18}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,75,CVQ,semantic,last,0.1,,0.04,0.16,,100,,12,0.1136,"{""correct"": 10, ""garbage"": 12, ""intermediate_intrusion"": 78}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,75,FVQ,semantic,first,0.68,,0.59,0.77,,100,,12,0.7727,"{""correct"": 68, ""garbage"": 12, ""intermediate_intrusion"": 20}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,100,CVQ,semantic,last,0.12,,0.06,0.19,,100,,13,0.1379,"{""correct"": 12, ""garbage"": 13, ""intermediate_intrusion"": 74, ""primacy_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,5,100,FVQ,semantic,first,0.72,,0.63,0.81,,100,,17,0.8675,"{""correct"": 72, ""garbage"": 17, ""intermediate_intrusion"": 11}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,5,CVQ,semantic,last,0.23,,0.15,0.31,,100,,0,0.23,"{""correct"": 23, ""intermediate_intrusion"": 67, ""primacy_intrusion"": 10}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,5,FVQ,semantic,first,0.93,,0.88,0.98,,100,,2,0.949,"{""correct"": 93, ""garbage"": 2, ""intermediate_intrusion"": 5}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,7,CVQ,semantic,last,0.2,,0.12,0.28,,100,,2,0.2041,"{""correct"": 20, ""garbage"": 2, ""intermediate_intrusion"": 73, ""primacy_intrusion"": 5}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,7,FVQ,semantic,first,0.92,,0.86,0.97,,100,,0,0.92,"{""correct"": 92, ""intermediate_intrusion"": 8}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,10,CVQ,semantic,last,0.31,,0.22,0.4,,100,,2,0.3163,"{""correct"": 31, ""garbage"": 2, ""intermediate_intrusion"": 65, ""primacy_intrusion"": 2}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,10,FVQ,semantic,first,0.87,,0.8,0.93,,100,,2,0.8878,"{""correct"": 87, ""garbage"": 2, ""intermediate_intrusion"": 11}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,15,CVQ,semantic,last,0.2,,0.13,0.28,,100,,1,0.202,"{""correct"": 20, ""garbage"": 1, ""intermediate_intrusion"": 77, ""primacy_intrusion"": 2}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,15,FVQ,semantic,first,0.83,,0.76,0.9,,100,,3,0.8557,"{""correct"": 83, ""garbage"": 3, ""intermediate_intrusion"": 14}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,20,CVQ,semantic,last,0.19,,0.12,0.27,,100,,2,0.1939,"{""correct"": 19, ""garbage"": 2, ""intermediate_intrusion"": 78, ""primacy_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,20,FVQ,semantic,first,0.77,,0.69,0.85,,100,,2,0.7857,"{""correct"": 77, ""garbage"": 2, ""intermediate_intrusion"": 21}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,30,CVQ,semantic,last,0.2,,0.13,0.28,,100,,6,0.2128,"{""correct"": 20, ""garbage"": 6, ""intermediate_intrusion"": 73, ""primacy_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,30,FVQ,semantic,first,0.66,,0.57,0.75,,100,,10,0.7333,"{""correct"": 66, ""garbage"": 10, ""intermediate_intrusion"": 24}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,50,CVQ,semantic,last,0.09,,0.04,0.15,,100,,14,0.1047,"{""correct"": 9, ""garbage"": 14, ""intermediate_intrusion"": 76, ""primacy_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,50,FVQ,semantic,first,0.56,,0.47,0.65,,100,,10,0.6222,"{""correct"": 56, ""garbage"": 10, ""intermediate_intrusion"": 34}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,75,CVQ,semantic,last,0.13,,0.07,0.2,,100,,17,0.1566,"{""correct"": 13, ""garbage"": 17, ""intermediate_intrusion"": 70}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,75,FVQ,semantic,first,0.52,,0.42,0.61,,100,,15,0.6118,"{""correct"": 52, ""garbage"": 15, ""intermediate_intrusion"": 33}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,100,CVQ,semantic,last,0.1,,0.05,0.16,,100,,17,0.1205,"{""correct"": 10, ""garbage"": 17, ""intermediate_intrusion"": 71, ""primacy_intrusion"": 2}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
