model,model_family,variant,num_keys,num_updates,condition,query_type,condition_label,slot,subset,label_set,C,layer,rel_depth,top1,top1_std,mean_rank,mrr,n_folds,hit_max_iter,n_probe,chance,provenance_tier,source_file,notes
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,17,0.472222,0.06347167325428196,0.0066908074325969305,18.21549615144581,0.165984392880895,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,18,0.5,0.06689480618542402,0.00769511002145299,17.887101795991956,0.17080959474337115,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,19,0.527778,0.06584252132307053,0.007554267448559288,18.120713196033563,0.1683037227400535,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,20,0.555556,0.06453019901532488,0.009348079456309041,18.277234935163996,0.16745645435063283,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,21,0.583333,0.05899694889397407,0.0056419258275640415,18.939606476665972,0.1586214628789812,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,22,0.611111,0.07769814853338881,0.009089457287679953,17.60665973233479,0.18227529181658153,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,23,0.638889,0.31919943138478607,0.013857036246328223,7.8607946744331185,0.45789235987869115,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,24,0.666667,0.2976111226683309,0.019380643074559487,8.09561230150475,0.43966565802932867,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,25,0.694444,0.3365834546841412,0.0203749237982353,7.022295610567921,0.47794905593454384,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,26,0.722222,0.40111261354968447,0.025708478540300547,5.703413771583107,0.5414938594563484,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,27,0.75,0.4906598016781083,0.026150916318340284,4.8558279592261275,0.618476295833464,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,28,0.777778,0.7371628181124749,0.010505518515236671,2.5283139172040774,0.8127581545841165,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,29,0.805556,0.7661320296789403,0.007354944927228739,2.2249237223493514,0.8367689701531826,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,30,0.833333,0.7948401636502324,0.00486201615399254,1.958924831842452,0.8597671145363222,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,31,0.861111,0.9138801054018446,0.004887721215831612,1.2583530961791831,0.9458182451396466,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,32,0.888889,0.954703904028847,0.010245560390461797,1.1098041051244714,0.9726584014043189,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,33,0.916667,0.9673462311906249,0.010895840456673156,1.0487181887525137,0.9816639735592825,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,34,0.944444,0.9702406213161362,0.008517702848984858,1.0345003813882532,0.984395990800453,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,35,0.972222,0.967345537757437,0.01050906733062666,1.0405554399833576,0.9825490083905416,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,36,1.0,0.9665532903404758,0.010085440751220379,1.039240343942861,0.9824426472967662,5,False,3797,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,0,0.0,0.026448087431693988,0.0004371584699453548,23.260983606557378,0.10453552122597864,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,1,0.027778,0.03628415300546448,0.002333787596072418,20.764371584699454,0.12710913270349172,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,2,0.055556,0.03693989071038251,0.005589819389090458,20.34601092896175,0.13032640703881665,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,3,0.083333,0.04218579234972678,0.010765998125486122,20.5344262295082,0.13246139489223588,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,4,0.111111,0.048743169398907105,0.010586999814917888,19.864043715846996,0.14237446453439337,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,5,0.138889,0.05114754098360656,0.004393388249670334,19.613114754098362,0.14866251906939362,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,6,0.166667,0.04983606557377049,0.006166879116793829,19.592131147540982,0.14759128937058585,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,7,0.194444,0.05136612021857924,0.004887580278688066,19.68306010928962,0.14736286961253312,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,8,0.222222,0.054863387978142074,0.005190969218377232,19.818360655737706,0.15017820086733252,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,9,0.25,0.06688524590163934,0.006001980423058351,18.939890710382517,0.16589807816257557,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,10,0.277778,0.0633879781420765,0.008090384928228089,19.084371584699454,0.16317090162825015,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,11,0.305556,0.06775956284153005,0.006372625021688852,18.820983606557377,0.16792916708181754,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,12,0.333333,0.07103825136612021,0.011871891247213351,18.659890710382513,0.17228565302474452,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,13,0.361111,0.0791256830601093,0.0067583059382471285,18.059016393442622,0.18343266310778913,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,14,0.388889,0.06754098360655739,0.006236215351994363,18.37573770491803,0.17208504794968665,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,15,0.416667,0.07387978142076503,0.00804894104459977,18.429726775956283,0.17527328807422954,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,16,0.444444,0.07278688524590164,0.006088912908058631,18.353005464480873,0.1758514782847084,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,17,0.472222,0.0692896174863388,0.0037605793517126265,18.038688524590164,0.17452217139813117,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,18,0.5,0.07278688524590164,0.007136536707022737,17.781639344262295,0.1790432853007752,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,19,0.527778,0.07234972677595627,0.004907091654785496,17.665573770491804,0.17937877384700168,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,20,0.555556,0.0692896174863388,0.005889483534560648,17.910601092896176,0.17401758639074602,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,21,0.583333,0.06426229508196721,0.007129838876633918,18.42622950819672,0.1668660885698076,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,22,0.611111,0.07868852459016393,0.004204455532605758,17.157814207650272,0.18837320051277553,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,23,0.638889,0.37661202185792353,0.008622112753362202,6.7796721311475405,0.510052353336748,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,24,0.666667,0.35693989071038257,0.007715568347419814,6.9057923497267755,0.4969212051579633,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,25,0.694444,0.3982513661202186,0.00822508752884232,5.960218579234973,0.5356092741141572,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,26,0.722222,0.4550819672131148,0.010312678567943552,4.867322404371584,0.591452288911132,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,27,0.75,0.5420765027322404,0.02207542063029961,4.1814207650273225,0.6586874923120003,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,28,0.777778,0.7877595628415301,0.009462234239087802,2.1044808743169403,0.8521531322691805,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,29,0.805556,0.7930054644808744,0.014175668080516662,1.9962841530054647,0.8591541346926123,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,30,0.833333,0.8203278688524591,0.01779240343166663,1.823169398907104,0.8798776487669511,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,31,0.861111,0.9302732240437159,0.0056746469883047854,1.187103825136612,0.9575510857978502,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,32,0.888889,0.9689617486338797,0.0070692728431896055,1.0616393442622951,0.9821615618140209,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,33,0.916667,0.9763934426229508,0.0032859664215022953,1.0288524590163934,0.9874899817850638,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,34,0.944444,0.9781420765027322,0.0020736246951923777,1.026448087431694,0.9883861566484518,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,35,0.972222,0.9768306010928962,0.004112543764421156,1.0275409836065572,0.9877668488160293,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,FVQ,semantic,FVQ,1,correct,expected,0.1,36,1.0,0.9774863387978142,0.0057249402639164265,1.02775956284153,0.9879489981785063,5,False,4575,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,IVQ,ordinal,k2,2,correct,expected,0.1,0,0.0,0.06091606294615609,0.0027959268210279334,18.9941883607993,0.15376080361004865,3,False,476,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,IVQ,ordinal,k2,2,correct,expected,0.1,1,0.027778,0.021017434917602103,0.005967499871531623,24.22053711222567,0.0983956437258442,3,False,476,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,IVQ,ordinal,k2,2,correct,expected,0.1,2,0.055556,0.02940317915240294,0.0028897498687134337,23.9871560119948,0.10188363765875467,3,False,476,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,IVQ,ordinal,k2,2,correct,expected,0.1,3,0.083333,0.03566595016320357,0.01800029830489977,24.065215083724755,0.10609451112257223,3,False,476,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,IVQ,ordinal,k2,2,correct,expected,0.1,4,0.111111,0.0209908977523021,0.005892087394649469,24.14280975506196,0.09461387394700006,3,False,476,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,IVQ,ordinal,k2,2,correct,expected,0.1,5,0.138889,0.02937664198710294,0.015659940779544117,23.807658625905578,0.10476822160713878,3,False,476,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,5,10,IVQ,ordinal,k2,2,correct,expected,0.1,6,0.166667,0.02729347451105273,0.01183118675769102,23.035015789613354,0.10647511827344376,3,False,476,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_5k_10u/probe_fits_ref.json,
