theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,50,IVQ,ordinal,26,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,50,IVQ,ordinal,31,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,50,IVQ,ordinal,37,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,50,IVQ,ordinal,43,0.9844,,0.9361,1.0,0.0483,64,63,0,0.9844,"{""correct"": 63, ""in_sequence"": 1}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,50,IVQ,ordinal,49,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,50,CVQ,ordinal,50,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,50,CVQ,semantic,last,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,100,FVQ,ordinal,1,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,100,IVQ,ordinal,2,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,100,IVQ,ordinal,3,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,100,IVQ,ordinal,4,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,100,IVQ,ordinal,5,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,100,IVQ,ordinal,6,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,100,IVQ,ordinal,7,0.9844,,0.9361,1.0,0.0483,64,63,0,0.9844,"{""correct"": 63, ""in_sequence"": 1}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,100,IVQ,ordinal,8,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,100,IVQ,ordinal,21,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,100,IVQ,ordinal,34,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,100,IVQ,ordinal,47,0.9844,,0.9361,1.0,0.0483,64,63,0,0.9844,"{""correct"": 63, ""in_sequence"": 1}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,100,IVQ,ordinal,60,0.9844,,0.9361,1.0,0.0483,64,63,0,0.9844,"{""correct"": 63, ""in_sequence"": 1}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,100,IVQ,ordinal,73,0.9844,,0.9361,1.0,0.0483,64,63,0,0.9844,"{""correct"": 63, ""in_sequence"": 1}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,100,IVQ,ordinal,86,0.9722,,0.9224,1.0,0.0498,72,70,0,0.9722,"{""correct"": 70, ""in_sequence"": 2}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,100,IVQ,ordinal,99,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,100,CVQ,ordinal,100,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,100,CVQ,semantic,last,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,FVQ,ordinal,1,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,2,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,3,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,4,0.9844,,0.9361,1.0,0.0483,64,63,0,0.9844,"{""correct"": 63, ""in_sequence"": 1}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,5,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,6,0.9844,,0.9361,1.0,0.0483,64,63,0,0.9844,"{""correct"": 63, ""in_sequence"": 1}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,7,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,8,0.9844,,0.9361,1.0,0.0483,64,63,0,0.9844,"{""correct"": 63, ""in_sequence"": 1}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,35,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,63,0.9844,,0.9361,1.0,0.0483,64,63,0,0.9844,"{""correct"": 63, ""in_sequence"": 1}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,90,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,117,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,144,0.9375,,0.8889,0.9861,0.0486,112,105,0,0.9375,"{""correct"": 105, ""in_sequence"": 7}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,172,0.925,,0.8751,0.9749,0.0499,120,111,0,0.925,"{""correct"": 111, ""in_sequence"": 9}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,199,0.9191,,0.8711,0.9671,0.048,136,125,0,0.9191,"{""correct"": 125, ""in_sequence"": 11}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,CVQ,ordinal,200,0.9722,,0.9224,1.0,0.0498,72,70,0,0.9722,"{""correct"": 70, ""in_sequence"": 2}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,CVQ,semantic,last,1.0,,0.953,1.0,0.047,53,53,0,1.0,"{""correct"": 53}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=3; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,FVQ,ordinal,1,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,IVQ,ordinal,2,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,IVQ,ordinal,3,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
